LoanID,Seller,Servicer,Deal ID,Pool ID,Orig Bal,Sch Bal,Product,IO Flag,IO Term,Property Type,Loan Purpose,Zipcode,LoanID,State,First Pay,Maturity Date,First Pay Adj,First Rate Adj,Next Pay Adj,Next Rate Adj,Fixed Period,First Per Cap,Periodic Cap,Life Cap,Margin,LoanID,Maxrate,Pay Adjust Freq,Rate Adjust Freq,Appr Value,Pledge Bal,Sales Price,Doctype,Index,Ownocc,MI Comp,Cutoffdate,Orig Date,LoanID,Orig LTV,Eff LTV,Orig CLTV,MI Pct,Orig PNI,LPMI,Net Rate,Orig Rate,Current Rate,Serv Fee,LoanID,Master Serv Fee,FICO,Amort Term,Orig Term,Balloon,Units,Times 30,Times 60,Times 90,Prepay Term,Servicing Step Up Fee
103723149,PHH,PHH,JPMMT2007-A5,POOL3,440000,440000,ARM - 7 Year,Yes,120,Planned unit developments,Purchase,28031,103723149,North Carolina,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103723149,11.250,12,12,560000,0,550000,Stated Income/Stated Asset,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/28/2007,103723149,80.00,80.00,80.00,0,2291.67,0,5.8665,6.2500,6.2500,0.3750,103723149,0.0085,814,240,360,Non-Balloon,1,0,0,0,0,0.000
103723150,PHH,PHH,JPMMT2007-A5,POOL3,456000,456000,ARM - 7 Year,Yes,120,Planned unit developments,Cash-out Refinance,92069,103723150,California,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103723150,11.500,12,12,570000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/20/2007,103723150,80.00,80.00,80.00,0,2470,0,6.1165,6.5000,6.5000,0.3750,103723150,0.0085,797,240,360,Non-Balloon,1,0,0,0,0,0.000
103428298,PHH,PHH,JPMMT2007-A5,POOL3,604500,604200,ARM - 7 Year,Yes,120,Planned unit developments,Rate/Term Refinance,22191,103428298,Virginia,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103428298,10.375,12,12,760000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/25/2007,103428298,79.54,79.54,79.54,0,2707.66,0,4.9915,5.3750,5.3750,0.3750,103428298,0.0085,753,240,360,Non-Balloon,1,0,0,0,0,0.000
103754955,PHH,PHH,JPMMT2007-A5,POOL4,467200,467200,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,22015,103754955,Virginia,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103754955,11.210,12,12,585000,0,584000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/28/2007,103754955,80.00,80.00,90.00,0,2417.76,0,5.8265,6.2100,6.2100,0.3750,103754955,0.0085,791,240,360,Non-Balloon,1,0,0,0,0,0.000
103754957,PHH,PHH,JPMMT2007-A5,POOL3,688000,688000,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,60022,103754957,Illinois,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103754957,11.125,12,12,860000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/20/2007,103754957,80.00,80.00,88.14,0,3511.67,0,5.7415,6.1250,6.1250,0.3750,103754957,0.0085,716,240,360,Non-Balloon,1,0,0,0,0,0.000
103769321,PHH,PHH,JPMMT2007-A5,POOL3,830000,830000,ARM - 7 Year,Yes,120,Single Family Residence,Purchase,55359,103769321,Minnesota,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103769321,11.250,12,12,1071000,0,1037500,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/25/2007,103769321,80.00,80.00,89.98,0,4322.92,0,5.8665,6.2500,6.2500,0.3750,103769321,0.0085,750,240,360,Non-Balloon,1,0,0,0,0,0.000
103428252,PHH,PHH,JPMMT2007-A5,POOL3,440800,440800,ARM - 7 Year,Yes,120,Condo,Purchase,90405,103428252,California,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103428252,10.980,12,12,551000,0,551000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/8/2007,103428252,80.00,80.00,90.00,0,2196.65,0,5.5965,5.9800,5.9800,0.3750,103428252,0.0085,761,240,360,Non-Balloon,1,0,0,0,0,0.000
103588101,PHH,PHH,JPMMT2007-A5,POOL3,468000,468000,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,80220,103588101,Colorado,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103588101,11.080,12,12,585000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/19/2007,103588101,80.00,80.00,80.00,0,2371.2,0,5.6965,6.0800,6.0800,0.3750,103588101,0.0085,726,240,360,Non-Balloon,1,0,0,0,0,0.000
103972398,PHH,PHH,JPMMT2007-A5,POOL4,636500,633500,ARM - 10 Year,Yes,120,Single Family Residence,Rate/Term Refinance,10514,103972398,New York,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103972398,10.996,12,12,2100000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/1/2007,103972398,30.31,30.31,30.31,0,3180.38,0,5.6125,5.9960,5.9960,0.3750,103972398,0.0085,797,240,360,Non-Balloon,1,0,0,0,0,0.000
103972399,PHH,PHH,JPMMT2007-A5,POOL4,552000,552000,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,93933,103972399,California,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.750,103972399,11.250,12,12,690000,0,690000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/5/2007,103972399,80.00,80.00,80.00,0,2875,0,5.8665,6.2500,6.2500,0.3750,103972399,0.0085,733,240,360,Non-Balloon,1,0,0,0,0,0.000
103624409,PHH,PHH,JPMMT2007-A5,POOL4,1800000,1800000,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,07458,103624409,New Jersey,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.750,103624409,10.750,12,12,2650000,0,2626000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/11/2007,103624409,68.55,68.55,68.55,0,8625,0,5.3665,5.7500,5.7500,0.3750,103624409,0.0085,781,240,360,Non-Balloon,1,0,0,0,0,0.000
103832893,PHH,PHH,JPMMT2007-A5,POOL3,600000,600000,ARM - 7 Year,Yes,120,Condo,Purchase,75219,103832893,Texas,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103832893,11.350,12,12,1020000,0,1010000,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/26/2007,103832893,59.41,59.41,59.41,0,3175,0,5.9665,6.3500,6.3500,0.3750,103832893,0.0085,810,240,360,Non-Balloon,1,0,0,0,0,0.000
103723124,PHH,PHH,JPMMT2007-A5,POOL4,1400000,1400000,ARM - 10 Year,Yes,120,Single Family Residence,Rate/Term Refinance,92024,103723124,California,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103723124,11.695,12,12,3200000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/21/2007,103723124,43.75,43.75,43.75,0,7810.83,0,6.3115,6.6950,6.6950,0.3750,103723124,0.0085,724,240,360,Non-Balloon,1,0,0,0,0,0.000
103723130,PHH,PHH,JPMMT2007-A5,POOL3,1575000,1574911.17,ARM - 7 Year,Yes,120,Single Family Residence,Purchase,07632,103723130,New Jersey,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103723130,11.625,12,12,2300000,0,2250000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/29/2007,103723130,70.00,70.00,75.00,0,8695.31,0,6.2415,6.6250,6.6250,0.3750,103723130,0.0085,813,240,360,Non-Balloon,1,0,0,0,0,0.000
103723132,PHH,PHH,JPMMT2007-A5,POOL4,862500,862500,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,63127,103723132,Missouri,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103723132,11.500,12,12,1150000,0,1150000,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/25/2007,103723132,75.00,75.00,75.00,0,4671.88,0,6.1165,6.5000,6.5000,0.3750,103723132,0.0085,808,240,360,Non-Balloon,1,0,0,0,0,0.000
103723144,PHH,PHH,JPMMT2007-A5,POOL4,933750,933750,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,07652,103723144,New Jersey,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103723144,11.460,12,12,1250000,0,1245000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/27/2007,103723144,75.00,75.00,75.00,0,5026.69,0,6.0765,6.4600,6.4600,0.3750,103723144,0.0085,736,240,360,Non-Balloon,1,0,0,0,0,0.000
103428297,PHH,PHH,JPMMT2007-A5,POOL3,435902.62,435902.62,ARM - 7 Year,Yes,120,Condo,Cash-out Refinance,06870,103428297,Connecticut,7/1/2007,6/1/2037,7/1/2014,6/1/2014,7/1/2014,6/1/2014,84,5,2,5,2.250,103428297,11.000,12,12,550000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/26/2007,103428297,79.26,79.26,79.26,0,2179.51,0,5.6165,6.0000,6.0000,0.3750,103428297,0.0085,760,240,360,Non-Balloon,1,0,0,0,0,0.000
103667444,PHH,PHH,JPMMT2007-A5,POOL3,999903.41,999103.41,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,07042,103667444,New Jersey,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103667444,11.170,12,12,1300000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/25/2007,103667444,76.92,76.92,76.92,0,5141.17,0,5.7865,6.1700,6.1700,0.3750,103667444,0.0085,744,240,360,Non-Balloon,1,0,0,0,0,0.000
103667449,PHH,PHH,JPMMT2007-A5,POOL3,1240000,1240000,ARM - 7 Year,Yes,120,Planned unit developments,Purchase,94506,103667449,California,9/1/2007,8/1/2037,9/1/2014,8/1/2014,9/1/2014,8/1/2014,84,5,2,5,2.250,103667449,10.795,12,12,1550000,0,1550000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,7/2/2007,103667449,80.00,80.00,80.00,0,5988.17,0,5.5365,5.7950,5.7950,0.2500,103667449,0.0085,798,240,360,Non-Balloon,1,0,0,0,0,0.000
103754940,PHH,PHH,JPMMT2007-A5,POOL3,484500,484500,ARM - 7 Year,Yes,120,Single Family Residence,Rate/Term Refinance,60093,103754940,Illinois,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103754940,11.250,12,12,925000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/29/2007,103754940,52.38,52.38,52.38,0,2523.44,0,5.8665,6.2500,6.2500,0.3750,103754940,0.0085,686,240,360,Non-Balloon,1,0,0,0,0,0.000
103754944,PHH,PHH,JPMMT2007-A5,POOL3,437000,436999.31,ARM - 7 Year,Yes,120,Planned unit developments,Purchase,91941,103754944,California,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103754944,11.125,12,12,595000,0,595000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/25/2007,103754944,73.45,73.45,73.45,0,2230.52,0,5.7415,6.1250,6.1250,0.3750,103754944,0.0085,801,240,360,Non-Balloon,1,0,0,0,0,0.000
103754945,PHH,PHH,JPMMT2007-A5,POOL4,500000,500000,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,06419,103754945,Connecticut,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103754945,11.920,12,12,680000,0,675000,Alternative,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/29/2007,103754945,74.07,74.07,80.00,0,2883.33,0,6.5365,6.9200,6.9200,0.3750,103754945,0.0085,784,240,360,Non-Balloon,1,0,0,0,0,0.000
103754948,PHH,PHH,JPMMT2007-A5,POOL4,873750,873500,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,80026,103754948,Colorado,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103754948,11.000,12,12,1174000,0,1165000,Alternative,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/28/2007,103754948,75.00,75.00,75.00,0,4368.75,0,5.6165,6.0000,6.0000,0.3750,103754948,0.0085,811,240,360,Non-Balloon,1,0,0,0,0,0.000
103165421,PHH,PHH,JPMMT2007-A5,POOL4,536000,536000,ARM - 10 Year,Yes,120,Single Family Residence,Cash-out Refinance,92117,103165421,California,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103165421,10.875,12,12,670000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/15/2007,103165421,80.00,80.00,80.00,0,2624.17,0,5.4915,5.8750,5.8750,0.3750,103165421,0.0085,778,240,360,Non-Balloon,1,0,0,0,0,0.000
103769317,PHH,PHH,JPMMT2007-A5,POOL3,788000,786554.7,ARM - 7 Year,No,0,Single Family Residence,Purchase,08826,103769317,New Jersey,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103769317,11.440,12,12,993000,0,985000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/29/2007,103769317,80.00,80.00,80.00,0,4949.65,0,6.0565,6.4400,6.4400,0.3750,103769317,0.0085,792,360,360,Non-Balloon,1,0,0,0,0,0.000
103811944,PHH,PHH,JPMMT2007-A5,POOL4,1348000,1348000,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,84770,103811944,Utah,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103811944,11.375,12,12,1700000,0,1685000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/29/2007,103811944,80.00,80.00,90.00,0,7161.25,0,5.9915,6.3750,6.3750,0.3750,103811944,0.0085,811,240,360,Non-Balloon,1,0,0,0,0,0.000
103897062,PHH,PHH,JPMMT2007-A5,POOL4,995000,994670.41,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,98006,103897062,Washington,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103897062,11.625,12,12,1350000,0,1350000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/28/2007,103897062,73.70,73.70,80.00,0,5493.23,0,6.2415,6.6250,6.6250,0.3750,103897062,0.0085,760,240,360,Non-Balloon,1,0,0,0,0,0.000
103953910,PHH,PHH,JPMMT2007-A5,POOL4,1150000,1150000,ARM - 10 Year,Yes,120,Single Family Residence,Cash-out Refinance,33330,103953910,Florida,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103953910,12.000,12,12,1600000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/28/2007,103953910,71.88,71.88,71.88,0,6708.33,0,6.6165,7.0000,7.0000,0.3750,103953910,0.0085,747,240,360,Non-Balloon,1,0,0,0,0,0.000
103624427,PHH,PHH,JPMMT2007-A5,POOL4,687200,687200,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,92120,103624427,California,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103624427,11.375,12,12,859000,0,859000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/7/2007,103624427,80.00,80.00,94.92,0,3650.75,0,5.9915,6.3750,6.3750,0.3750,103624427,0.0085,723,240,360,Non-Balloon,1,0,0,0,0,0.000
103667443,PHH,PHH,JPMMT2007-A5,POOL3,457000,456151.19,ARM - 7 Year,No,0,Planned unit developments,Rate/Term Refinance,92131,103667443,California,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103667443,11.375,12,12,1030000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/15/2007,103667443,44.37,44.37,44.37,0,2851.09,0,5.9915,6.3750,6.3750,0.3750,103667443,0.0085,764,360,360,Non-Balloon,1,0,0,0,0,0.000
103723143,PHH,PHH,JPMMT2007-A5,POOL4,1308000,1305795.94,ARM - 10 Year,No,0,Single Family Residence,Cash-out Refinance,59047,103723143,Montana,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103723143,11.875,12,12,1815000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/26/2007,103723143,72.07,72.07,72.07,0,8592.63,0,6.4915,6.8750,6.8750,0.3750,103723143,0.0085,695,360,360,Non-Balloon,1,0,0,0,0,0.000
103667442,PHH,PHH,JPMMT2007-A5,POOL3,900000,900000,ARM - 7 Year,Yes,120,Single Family Residence,Cash-out Refinance,33767,103667442,Florida,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103667442,11.690,12,12,2100000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/25/2007,103667442,42.86,42.86,42.86,0,5017.5,0,6.3065,6.6900,6.6900,0.3750,103667442,0.0085,742,240,360,Non-Balloon,1,0,0,0,0,0.000
102956200,PHH,PHH,JPMMT2007-A5,POOL3,600000,600000,ARM - 7 Year,Yes,120,Single Family Residence,Purchase,33483,102956200,Florida,6/1/2007,5/1/2037,6/1/2014,5/1/2014,6/1/2014,5/1/2014,84,5,2,5,2.250,102956200,11.160,12,12,1350000,0,1325000,Full Asset/Stated Income,Libor - 1 Year,Second Home,No Insurance,9/1/2007,4/25/2007,102956200,45.28,45.28,45.28,0,3080,0,5.9015,6.1600,6.1600,0.2500,102956200,0.0085,797,240,360,Non-Balloon,1,0,0,0,0,0.000
103165396,PHH,PHH,JPMMT2007-A5,POOL4,554686,554686,ARM - 10 Year,Yes,120,Cooperative Units,Rate/Term Refinance,10019,103165396,New York,6/1/2007,5/1/2037,6/1/2017,5/1/2017,6/1/2017,5/1/2017,120,5,2,5,2.250,103165396,11.456,12,12,1510000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,4/26/2007,103165396,36.73,36.73,36.73,0,2984.21,0,6.0725,6.4560,6.4560,0.3750,103165396,0.0085,794,240,360,Non-Balloon,1,0,0,0,0,0.000
103677145,Johnson Bank,Johnson Bank,JPMMT2007-A5,POOL4,2906800,2901656.64,ARM - 10 Year,No,0,Single Family Residence,Purchase,80820,103677145,Colorado,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103677145,11.625,12,12,3700000,0,3633525,Full Documentation,Libor - 1 Year,Second Home,No Insurance,9/1/2007,6/20/2007,103677145,80.00,0.00,80.00,0,18612.56,0,6.3665,6.6250,6.6250,0.2500,103677145,0.0085,789,360,360,Non-Balloon,1,0,0,0,0,0.000
102956205,PHH,PHH,JPMMT2007-A5,POOL4,700000,700000,ARM - 10 Year,Yes,120,Single Family Residence,Cash-out Refinance,55424,102956205,Minnesota,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,102956205,10.875,12,12,1235000,0,0,Full Documentation,Libor - 1 Year,Second Home,No Insurance,9/1/2007,6/7/2007,102956205,56.68,56.68,56.68,0,3427.08,0,5.6165,5.8750,5.8750,0.2500,102956205,0.0085,692,240,360,Non-Balloon,1,0,0,0,0,0.000
103114807,PHH,PHH,JPMMT2007-A5,POOL3,685336,685336,ARM - 7 Year,Yes,120,Planned unit developments,Cash-out Refinance,21771,103114807,Maryland,8/1/2007,7/1/2037,8/1/2014,7/1/2014,8/1/2014,7/1/2014,84,5,2,5,2.250,103114807,11.250,12,12,950000,0,0,Limited,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/19/2007,103114807,72.14,72.14,72.14,0,3569.46,0,5.8665,6.2500,6.2500,0.3750,103114807,0.0085,764,240,360,Non-Balloon,1,0,0,0,0,0.000
103972679,PHH,PHH,JPMMT2007-A5,POOL4,570000,570000,ARM - 10 Year,Yes,120,Cooperative Units,Cash-out Refinance,10011,103972679,New York,8/1/2007,7/1/2037,8/1/2017,7/1/2017,8/1/2017,7/1/2017,120,5,2,5,2.250,103972679,11.500,12,12,790000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,6/27/2007,103972679,72.15,72.15,72.15,0,3087.5,0,6.1165,6.5000,6.5000,0.3750,103972679,0.0085,735,240,360,Non-Balloon,1,0,0,0,0,0.000
102956191,PHH,PHH,JPMMT2007-A5,POOL3,494000,494000,ARM - 7 Year,Yes,120,Planned unit developments,Cash-out Refinance,91977,102956191,California,7/1/2007,6/1/2037,7/1/2014,6/1/2014,7/1/2014,6/1/2014,84,5,2,5,2.250,102956191,11.125,12,12,630000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/10/2007,102956191,78.41,78.41,78.41,0,2521.46,0,5.8665,6.1250,6.1250,0.2500,102956191,0.0085,762,240,360,Non-Balloon,1,0,0,0,0,0.000
103119738,PHH,PHH,JPMMT2007-A5,POOL3,500000,500000,ARM - 7 Year,Yes,120,Single Family Residence,Purchase,07470,103119738,New Jersey,7/1/2007,6/1/2037,7/1/2014,6/1/2014,7/1/2014,6/1/2014,84,5,2,5,2.250,103119738,10.870,12,12,628000,0,627500,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/18/2007,103119738,79.68,79.68,79.68,0,2445.83,0,5.4865,5.8700,5.8700,0.3750,103119738,0.0085,788,240,360,Non-Balloon,1,0,0,0,0,0.000
103165403,PHH,PHH,JPMMT2007-A5,POOL4,625000,625000,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,92880,103165403,California,7/1/2007,6/1/2037,7/1/2017,6/1/2017,7/1/2017,6/1/2017,120,5,2,5,2.250,103165403,10.750,12,12,996000,0,995990,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/7/2007,103165403,62.75,62.75,62.75,0,2994.79,0,5.3665,5.7500,5.7500,0.3750,103165403,0.0085,749,240,360,Non-Balloon,1,0,0,0,0,0.000
102956140,PHH,PHH,JPMMT2007-A5,POOL4,504200,504141.66,ARM - 10 Year,Yes,120,Planned unit developments,Purchase,60010,102956140,Illinois,7/1/2007,6/1/2037,7/1/2017,6/1/2017,7/1/2017,6/1/2017,120,5,2,5,2.250,102956140,11.250,12,12,652000,0,640630,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/22/2007,102956140,78.70,78.70,78.70,0,2626.04,0,5.9915,6.2500,6.2500,0.2500,102956140,0.0085,737,240,360,Non-Balloon,1,0,0,0,0,0.000
102980894,PHH,PHH,JPMMT2007-A5,POOL3,741625,741081.15,ARM - 7 Year,Yes,120,Single Family Residence,Rate/Term Refinance,21738,102980894,Maryland,7/1/2007,6/1/2037,7/1/2014,6/1/2014,7/1/2014,6/1/2014,84,5,2,5,2.250,102980894,11.000,12,12,1235000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/23/2007,102980894,60.05,60.05,60.05,0,3708.13,0,5.6165,6.0000,6.0000,0.3750,102980894,0.0085,712,240,360,Non-Balloon,1,0,0,0,0,0.000
103114808,PHH,PHH,JPMMT2007-A5,POOL3,1641500,1641500,ARM - 7 Year,Yes,120,Single Family Residence,Purchase,90210,103114808,California,7/1/2007,6/1/2037,7/1/2014,6/1/2014,7/1/2014,6/1/2014,84,5,2,5,2.250,103114808,11.205,12,12,2370000,0,2370000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/21/2007,103114808,69.26,69.26,69.26,0,8487.92,0,5.8215,6.2050,6.2050,0.3750,103114808,0.0085,677,240,360,Non-Balloon,1,0,0,0,0,0.000
103036160,PHH,PHH,JPMMT2007-A5,POOL4,785000,784936.46,ARM - 10 Year,Yes,120,Single Family Residence,Cash-out Refinance,96717,103036160,Hawaii,7/1/2007,6/1/2037,7/1/2017,6/1/2017,7/1/2017,6/1/2017,120,5,2,5,2.250,103036160,10.875,12,12,1165000,0,0,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/7/2007,103036160,67.38,67.38,67.38,0,3843.23,0,5.4915,5.8750,5.8750,0.3750,103036160,0.0085,761,240,360,Non-Balloon,1,0,0,0,0,0.000
103036171,PHH,PHH,JPMMT2007-A5,POOL4,750000,750000,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,91607,103036171,California,7/1/2007,6/1/2037,7/1/2017,6/1/2017,7/1/2017,6/1/2017,120,5,2,5,2.250,103036171,10.750,12,12,963000,0,963000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,5/7/2007,103036171,77.88,77.88,77.88,0,3593.75,0,5.3665,5.7500,5.7500,0.3750,103036171,0.0085,773,240,360,Non-Balloon,1,0,0,0,0,0.000
102956050,PHH,PHH,JPMMT2007-A5,POOL4,450000,450000,ARM - 10 Year,Yes,120,Single Family Residence,Cash-out Refinance,02662,102956050,Massachusetts,6/1/2007,5/1/2037,6/1/2017,5/1/2017,6/1/2017,5/1/2017,120,5,2,5,2.250,102956050,11.340,12,12,840000,0,0,Full Asset/No Income,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,4/2/2007,102956050,53.57,53.57,53.57,0,2377.5,0,6.0815,6.3400,6.3400,0.2500,102956050,0.0085,737,240,360,Non-Balloon,1,0,0,0,0,0.000
102956219,PHH,PHH,JPMMT2007-A5,POOL4,490000,490000,ARM - 10 Year,Yes,120,Single Family Residence,Purchase,60035,102956219,Illinois,6/1/2007,5/1/2037,6/1/2017,5/1/2017,6/1/2017,5/1/2017,120,5,2,5,2.250,102956219,10.875,12,12,665000,0,665000,Full Documentation,Libor - 1 Year,Primary Residence,No Insurance,9/1/2007,4/9/2007,102956219,73.68,73.68,73.68,0,2398.96,0,5.6165,5.8750,5.8750,0.2500,102956219,0.0085,717,240,360,Non-Balloon,1,0,0,0,0,0.000
